[1.0, 4.0, 0.8, 1.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0]
[1.0, 4.0, 0.8, 2.0, 18.0, 16.0, 18.0, 16.0, 16.0, 20.0]
[1.0, 4.0, 0.8, 3.0, 28.0, 24.0, 28.0, 24.0, 24.0, 30.0]
[1.0, 4.0, 0.8, 4.0, 38.0, 32.0, 38.0, 32.0, 32.0, 40.0]
[1.0, 4.0, 0.8, 5.0, 48.0, 40.0, 48.0, 40.0, 40.0, 50.0]
[1.0, 4.0, 0.8, 6.0, 60.0, 52.0, 60.0, 52.0, 52.0, 65.0]
[1.0, 4.0, 0.8, 7.0, 75.0, 64.0, 74.8, 64.0, 64.0, 80.0]
[1.0, 4.0, 0.8, 8.0, 90.0, 76.0, 89.6, 76.0, 76.0, 95.0]
[1.0, 4.0, 0.8, 9.0, 105.0, 88.0, 104.4, 88.0, 88.0, 110.0]
[1.0, 4.0, 0.8, 10.0, 120.0, 100.0, 119.2, 102.6, 100.0, 125.0]
[1.0, 4.0, 0.8, 11.0, 136.0, 118.19999999999999, 135.2, 128.0, 116.0, 145.0]
[1.0, 4.0, 0.8, 12.0, 156.0, 136.39999999999998, 154.8, 144.0, 132.0, 165.0]
[1.0, 4.0, 0.8, 13.0, 176.0, 154.60000000000002, 174.4, 160.0, 148.0, 185.0]
[1.0, 4.0, 0.8, 14.0, 196.0, 172.8, 194.0, 176.0, 164.0, 205.0]
[1.0, 4.0, 0.8, 15.0, 216.0, 188.8, 213.60000000000002, 192.0, 180.0, 225.0]
[2.0, 3.0, 0.8, 1.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0]
[2.0, 3.0, 0.8, 2.0, 16.0, 16.0, 16.0, 16.0, 16.0, 20.0]
[2.0, 3.0, 0.8, 3.0, 26.0, 24.0, 26.0, 24.0, 24.0, 30.0]
[2.0, 3.0, 0.8, 4.0, 36.0, 32.0, 36.0, 32.0, 32.0, 40.0]
[2.0, 3.0, 0.8, 5.0, 46.0, 40.0, 46.0, 40.0, 40.0, 50.0]
[2.0, 3.0, 0.8, 6.0, 58.0, 52.0, 58.0, 52.0, 52.0, 65.0]
[2.0, 3.0, 0.8, 7.0, 70.0, 64.0, 70.0, 64.0, 64.0, 80.0]
[2.0, 3.0, 0.8, 8.0, 85.0, 76.0, 84.6, 76.0, 76.0, 95.0]
[2.0, 3.0, 0.8, 9.0, 100.0, 88.0, 99.2, 88.0, 88.0, 110.0]
[2.0, 3.0, 0.8, 10.0, 115.0, 100.0, 113.8, 100.0, 100.0, 125.0]
[2.0, 3.0, 0.8, 11.0, 131.0, 118.39999999999999, 129.8, 125.0, 116.0, 145.0]
[2.0, 3.0, 0.8, 12.0, 147.0, 136.79999999999998, 145.8, 141.0, 132.0, 165.0]
[2.0, 3.0, 0.8, 13.0, 167.0, 155.20000000000002, 165.0, 157.0, 148.0, 185.0]
[2.0, 3.0, 0.8, 14.0, 187.0, 171.20000000000002, 184.2, 173.0, 164.0, 205.0]
[2.0, 3.0, 0.8, 15.0, 207.0, 187.20000000000002, 203.39999999999998, 189.0, 180.0, 225.0]
[3.0, 2.0, 0.8, 1.0, 8.0, 8.0, 8.0, 8.0, 8.0, 10.0]
[3.0, 2.0, 0.8, 2.0, 16.0, 16.0, 16.0, 16.0, 16.0, 20.0]
[3.0, 2.0, 0.8, 3.0, 24.0, 24.0, 24.0, 24.0, 24.0, 30.0]
[3.0, 2.0, 0.8, 4.0, 34.0, 32.0, 34.0, 32.0, 32.0, 40.0]
[3.0, 2.0, 0.8, 5.0, 44.0, 40.0, 44.0, 40.0, 40.0, 50.0]
[3.0, 2.0, 0.8, 6.0, 56.0, 52.0, 56.0, 52.0, 52.0, 65.0]
[3.0, 2.0, 0.8, 7.0, 68.0, 64.0, 68.0, 64.0, 64.0, 80.0]
[3.0, 2.0, 0.8, 8.0, 80.0, 76.0, 80.0, 76.0, 76.0, 95.0]
[3.0, 2.0, 0.8, 9.0, 95.0, 88.0, 94.39999999999999, 88.0, 88.0, 110.0]
[3.0, 2.0, 0.8, 10.0, 110.0, 100.0, 108.80000000000001, 100.0, 100.0, 125.0]
[3.0, 2.0, 0.8, 11.0, 126.0, 118.6, 124.79999999999998, 122.0, 116.0, 145.0]
[3.0, 2.0, 0.8, 12.0, 142.0, 137.2, 140.79999999999998, 138.0, 132.0, 165.0]
[3.0, 2.0, 0.8, 13.0, 158.0, 153.2, 156.79999999999998, 154.0, 148.0, 185.0]
