[1.0, 4.0, 0.4, 1.0, 3.9799999999999995, 0.8301807032206902, 4.108000000000001, 0.866911760215537, 3.964000000000001, 0.8411325698128684, 10.02, 2.262653309722902]
[1.0, 4.0, 0.4, 2.0, 9.936, 1.9021840079235235, 8.024, 1.1997599759951985, 7.928, 1.199173048396269, 20.23, 3.285894094458918]
[1.0, 4.0, 0.4, 3.0, 19.857999999999993, 3.2198503070795086, 12.123999999999999, 1.3818190909087917, 11.900000000000004, 1.4602739469017452, 29.96, 3.8546595180378778]
[1.0, 4.0, 0.4, 4.0, 30.696000000000005, 3.755047802625155, 16.14400000000001, 1.531033637775474, 16.235999999999997, 1.5779429647487269, 40.58, 4.012929104781195]
[1.0, 4.0, 0.4, 5.0, 39.71799999999998, 4.714156976597193, 19.935999999999996, 1.7921785625322053, 20.160000000000007, 1.7130090484291085, 49.82, 4.143380262539271]
[1.0, 4.0, 0.4, 6.0, 47.224000000000004, 5.408828338928865, 24.171999999999993, 2.0010037481224274, 24.240000000000006, 2.006389792637513, 60.14, 4.783346109158317]
[1.0, 4.0, 0.4, 7.0, 54.792000000000016, 4.8726107991506975, 28.272, 2.1820210814746956, 28.38000000000001, 2.2122386851332303, 70.79, 4.870923936995937]
[1.0, 4.0, 0.4, 8.0, 60.62199999999998, 5.347963724633892, 32.59199999999999, 2.7161619981142517, 32.256, 2.1477579006955136, 80.31, 5.507621991386121]
[1.0, 4.0, 0.4, 9.0, 70.98000000000002, 6.7976760734827595, 36.564, 2.450204889391907, 36.084, 2.2508984872712494, 90.3, 5.510898293381943]
[1.0, 4.0, 0.4, 10.0, 81.64799999999997, 6.50821757472812, 40.31199999999998, 2.3573408747994007, 39.976000000000006, 2.665825200571111, 100.06, 6.172228122809459]
[1.0, 4.0, 0.4, 11.0, 92.50599999999997, 7.136018778002199, 44.1, 2.663756745650774, 44.195999999999984, 2.7037721797518373, 109.45, 8.628296471494242]
[1.0, 4.0, 0.4, 12.0, 99.972, 7.049710348659724, 47.56799999999999, 2.821449272980113, 48.25999999999997, 2.7436472076416827, 119.58, 7.241795357506313]
[1.0, 4.0, 0.4, 13.0, 104.88199999999999, 7.626327818812931, 52.14799999999998, 2.9206328081427833, 52.623999999999995, 2.9752687273589253, 130.37, 7.710583635497384]
[1.0, 4.0, 0.4, 14.0, 111.72600000000003, 7.164783597569434, 56.356000000000016, 3.1677853462632215, 55.83599999999998, 2.957347460140591, 139.58, 7.569914134255418]
[1.0, 4.0, 0.4, 15.0, 121.138, 7.7618397303732065, 59.603999999999985, 3.3763862338304858, 60.13199999999996, 3.8661836479919063, 149.32, 8.11650170948051]
[1.0, 4.0, 0.4, 16.0, 130.15000000000003, 8.25471380485114, 67.308, 5.845368765099428, 63.947999999999986, 3.053472777019636, 160.6, 8.37137981458254]
[1.0, 4.0, 0.4, 17.0, 138.484, 8.432943969931257, 71.84000000000006, 6.1378823709810515, 68.02000000000002, 4.054577659880249, 169.38, 9.551732827084308]
